3.344936762005090714e-03,1.713232994079589844e-01,1.001203209161758423e-01,7.517476379871368408e-02,-6.403025239706039429e-02,-1.349600255489349365e-01,-4.776930436491966248e-03,-1.993477158248424530e-02,3.927925974130630493e-02,-4.988947883248329163e-02,-7.182496786117553711e-02,6.783830467611551285e-04,1.341611742973327637e-01,-4.905443638563156128e-02,-1.886727511882781982e-01,-1.932953596115112305e-01,6.995832920074462891e-02,-7.370044942945241928e-03,3.588138613849878311e-03
2.518119663000106812e-02,-4.125600308179855347e-02,7.750128209590911865e-02,1.639480143785476685e-02,3.535008803009986877e-02,2.229254320263862610e-02,1.801445148885250092e-02,1.015310585498809814e-01,-1.296543609350919724e-02,-3.524298593401908875e-02,-8.596774935722351074e-02,-3.118386026471853256e-03,-2.656952105462551117e-02,-3.226852416992187500e-02,-1.751595176756381989e-02,2.320924773812294006e-03,6.864863913506269455e-03,1.568423351272940636e-03,6.769171357154846191e-02
1.486936584115028381e-02,-1.382534801959991455e-01,5.508415028452873230e-02,1.195792481303215027e-01,1.929196119308471680e-01,1.889984309673309326e-01,-1.146035939455032349e-01,1.584840267896652222e-01,5.376789346337318420e-02,-1.916522532701492310e-02,-1.528792269527912140e-02,-4.847314953804016113e-02,-6.644795089960098267e-02,-1.687916815280914307e-01,1.169487014412879944e-01,7.234423607587814331e-02,-1.116654649376869202e-01,-8.353363722562789917e-03,1.873211562633514404e-01
1.957528758794069290e-03,-2.725007236003875732e-01,1.709007471799850464e-01,1.370040979236364365e-02,1.342082470655441284e-01,2.605670392513275146e-01,-2.635097503662109375e-01,1.975278556346893311e-01,1.445020884275436401e-01,-8.399643003940582275e-02,-8.753268048167228699e-03,5.162013694643974304e-03,-1.436850875616073608e-01,-2.145736217498779297e-01,2.377982586622238159e-01,4.220525547862052917e-02,-1.971533745527267456e-01,4.777746740728616714e-03,3.795649111270904541e-02
-3.239899575710296631e-01,-1.092323288321495056e-01,-2.750406563282012939e-01,-1.754204630851745605e-01,-1.183351948857307434e-01,1.728225499391555786e-01,-8.501196652650833130e-02,1.603590324521064758e-02,-4.819399863481521606e-02,2.666077315807342529e-01,1.208124905824661255e-01,3.089796602725982666e-01,-2.024022638797760010e-01,-1.512299384921789169e-02,1.962635815143585205e-01,3.079727292060852051e-01,-1.084653958678245544e-01,9.010755456984043121e-03,-1.722757220268249512e-01
-3.906143605709075928e-01,2.814889140427112579e-02,-9.053856879472732544e-02,-2.253998965024948120e-01,-1.376898139715194702e-01,7.647369801998138428e-02,-2.103797346353530884e-02,-1.168543398380279541e-01,-4.497131332755088806e-02,2.934025973081588745e-02,1.772561967372894287e-01,-3.032495826482772827e-02,-1.459550410509109497e-01,-8.447907119989395142e-02,6.513810157775878906e-02,1.052390336990356445e-01,6.227167695760726929e-02,-7.394434884190559387e-03,-1.365301012992858887e-01
-6.236491352319717407e-02,8.417051285505294800e-03,6.653264909982681274e-02,-1.933329850435256958e-01,1.694353520870208740e-01,1.794240921735763550e-01,5.968799442052841187e-02,1.917425841093063354e-01,1.779357530176639557e-02,-5.772832408547401428e-02,-1.879006028175354004e-01,-9.135118871927261353e-02,-2.402381040155887604e-02,-4.461994394659996033e-02,-2.128314040601253510e-02,-4.884269461035728455e-02,1.055086310952901840e-02,-1.487515121698379517e-02,-1.483999751508235931e-02
-2.516100704669952393e-01,-1.029515042901039124e-01,-3.858719393610954285e-02,-2.038093358278274536e-01,-9.474956989288330078e-02,3.649785518646240234e-01,1.157078593969345093e-01,2.811955511569976807e-01,9.670057892799377441e-02,1.471111923456192017e-01,-1.682201176881790161e-01,-1.214682497084140778e-02,-3.158275783061981201e-01,-2.334073781967163086e-01,2.533688247203826904e-01,1.945361644029617310e-01,-1.574736833572387695e-01,5.373287945985794067e-03,-1.048371940851211548e-02
-3.441840112209320068e-01,1.046843379735946655e-01,-1.908474415540695190e-01,-5.858221091330051422e-03,-4.912701249122619629e-01,6.077450141310691833e-02,2.528108060359954834e-01,-3.065026104450225830e-01,-2.469900250434875488e-02,2.953279316425323486e-01,3.072443604469299316e-02,7.425186224281787872e-03,-3.312101364135742188e-01,-1.943126879632472992e-02,8.855008333921432495e-02,2.538715600967407227e-01,2.914571762084960938e-01,1.194489561021327972e-02,8.297748863697052002e-03
-1.700693070888519287e-01,9.168725460767745972e-03,-3.410452902317047119e-01,5.818858742713928223e-01,-4.126727283000946045e-01,-3.017327487468719482e-01,3.279246687889099121e-01,-7.111297845840454102e-01,-8.303280174732208252e-02,2.255943976342678070e-02,3.588490784168243408e-01,-1.735816001892089844e-01,1.424869000911712646e-01,5.311195924878120422e-02,-2.245611697435379028e-01,-7.679971307516098022e-02,1.578869819641113281e-01,4.445610975380986929e-04,-2.933187410235404968e-02
1.321953684091567993e-01,1.394572108983993530e-01,1.146651282906532288e-01,-4.919832572340965271e-02,1.181299090385437012e-01,-5.413557291030883789e-01,1.622427999973297119e-01,-2.564326524734497070e-01,-2.915959060192108154e-01,4.516449291259050369e-03,3.561215102672576904e-01,-3.461260721087455750e-02,1.853304803371429443e-01,5.733241885900497437e-02,-8.869566023349761963e-02,-7.361322641372680664e-02,3.127519190311431885e-01,1.011900696903467178e-02,-3.144206702709197998e-01
5.232339352369308472e-02,4.181032776832580566e-01,-1.996913403272628784e-01,-2.780421674251556396e-01,-2.291114330291748047e-01,-6.110388636589050293e-01,1.839305013418197632e-01,-1.556564420461654663e-01,-4.959234297275543213e-01,1.996295303106307983e-01,4.363066256046295166e-01,1.790942102670669556e-01,2.609998881816864014e-01,9.529379010200500488e-01,-4.662337005138397217e-01,-4.033358767628669739e-02,5.027671456336975098e-01,3.687498718500137329e-02,-4.672572910785675049e-01
2.306589484214782715e-01,3.316338360309600830e-01,2.907768785953521729e-01,-3.065214753150939941e-01,5.764819309115409851e-02,-4.735189676284790039e-02,3.176933228969573975e-01,-9.764479100704193115e-02,-3.155680596828460693e-01,-4.950108379125595093e-02,-2.331833690404891968e-01,3.608454465866088867e-01,2.888100743293762207e-01,6.211071610450744629e-01,-3.209697306156158447e-01,-3.979108035564422607e-01,3.689574897289276123e-01,1.270912121981382370e-02,2.189159579575061798e-02
6.082735061645507812e-01,3.918018341064453125e-01,2.169245481491088867e-01,-4.389106333255767822e-01,3.734841644763946533e-01,-2.801974117755889893e-01,3.571758270263671875e-01,-5.050515756011009216e-02,-3.670192658901214600e-01,-5.080049633979797363e-01,2.311197519302368164e-01,3.451747596263885498e-01,6.465960741043090820e-01,1.000000000000000000e+00,-6.682268977165222168e-01,-6.931666731834411621e-01,6.228822469711303711e-01,2.837320603430271149e-02,-4.022149145603179932e-01
4.228201806545257568e-01,-1.686906516551971436e-01,3.131742775440216064e-01,3.420638293027877808e-02,2.026202529668807983e-01,2.163511514663696289e-01,-2.098561823368072510e-02,9.164463728666305542e-02,-3.487408161163330078e-03,-3.935111165046691895e-01,-5.028218030929565430e-02,1.309060752391815186e-01,8.801494538784027100e-02,-1.583056151866912842e-01,1.286807209253311157e-01,6.684608012437820435e-02,-8.976817876100540161e-02,-2.290436677867546678e-04,-8.092986047267913818e-02
-1.675191074609756470e-01,2.129922211170196533e-01,-2.028896808624267578e-01,5.662481486797332764e-02,-2.723954021930694580e-01,-3.636847436428070068e-01,5.330086126923561096e-02,-4.031283557415008545e-01,-9.470480680465698242e-02,1.107196956872940063e-01,3.740018010139465332e-01,1.163882836699485779e-01,1.081618890166282654e-01,2.197931259870529175e-01,-1.505334973335266113e-01,1.037096604704856873e-01,3.067230582237243652e-01,-6.234664469957351685e-03,-4.177362322807312012e-01
2.412027418613433838e-01,3.123424649238586426e-01,1.957600712776184082e-01,1.064927354454994202e-01,3.662147521972656250e-01,-2.660098969936370850e-01,8.670894801616668701e-02,-2.161936014890670776e-01,-1.058525666594505310e-01,-4.068855941295623779e-01,3.319417238235473633e-01,-2.385815680027008057e-01,7.392551004886627197e-02,2.207513302564620972e-01,-1.946529299020767212e-01,-2.237209975719451904e-01,3.513962030410766602e-01,-2.197363227605819702e-02,-1.937806457281112671e-01
-5.055761709809303284e-02,-1.354587543755769730e-02,5.408995226025581360e-02,-1.583466082811355591e-01,8.798413723707199097e-02,1.156752184033393860e-01,-2.561989054083824158e-02,-4.943436011672019958e-02,-8.141086995601654053e-02,-5.407436937093734741e-02,-5.936810281127691269e-03,1.695898175239562988e-02,-1.413351893424987793e-01,6.815453618764877319e-02,1.390276700258255005e-01,4.325381293892860413e-02,6.513977423310279846e-03,6.124937790445983410e-04,-4.158256575465202332e-02
9.055248647928237915e-02,4.903024993836879730e-03,6.346018612384796143e-02,-3.713193163275718689e-02,-2.904325723648071289e-02,-3.981631249189376831e-02,-3.709324449300765991e-02,9.319304674863815308e-02,-3.587902709841728210e-02,1.581273041665554047e-02,-1.369520723819732666e-01,5.606520175933837891e-02,1.914375424385070801e-01,-7.618804275989532471e-02,-1.156046688556671143e-01,-6.211562454700469971e-02,-2.150511182844638824e-02,2.821707865223288536e-03,9.396371990442276001e-02
