1.311899907886981964e-02,6.955203134566545486e-03,1.717787235975265503e-02,-7.131866179406642914e-03,2.481722459197044373e-02,1.601012796163558960e-02,-7.255421020090579987e-03,3.035575337707996368e-02,-5.232545547187328339e-03,-7.435446139425039291e-03,3.306278027594089508e-03,-1.350014097988605499e-02,-7.118936628103256226e-03,1.393696875311434269e-03,-1.776396296918392181e-02,3.229937050491571426e-03,3.766387468203902245e-03,-1.319961715489625931e-02,-1.124534755945205688e-02,3.727076575160026550e-03,-3.340619057416915894e-02
-7.696060091257095337e-02,-2.409970201551914215e-02,-2.708017081022262573e-02,6.488765031099319458e-02,2.329268120229244232e-02,2.695196680724620819e-02,5.869826301932334900e-03,3.496129810810089111e-02,4.088063165545463562e-02,-9.255477227270603180e-03,-1.164172496646642685e-02,1.052709016948938370e-02,5.881295725703239441e-02,1.803301647305488586e-02,3.877332434058189392e-02,1.950167305767536163e-02,1.711769402027130127e-02,-1.130456756800413132e-02,-1.166675519198179245e-02,-7.395747583359479904e-03,6.049467716366052628e-03
-2.354632504284381866e-02,8.004314149729907513e-04,-1.320218387991189957e-02,5.407098680734634399e-02,1.080312859266996384e-02,8.703934960067272186e-03,2.016924880445003510e-02,2.900043502449989319e-02,2.814009785652160645e-03,3.708774456754326820e-03,1.007329579442739487e-02,1.834651269018650055e-02,3.545421734452247620e-02,7.364718243479728699e-03,6.039836257696151733e-02,9.687875956296920776e-02,1.049100048840045929e-02,-4.914340749382972717e-02,-3.811470698565244675e-03,5.568841472268104553e-03,1.390569470822811127e-02
-4.579709470272064209e-02,1.110490038990974426e-02,-1.196440891362726688e-03,9.032516181468963623e-02,-1.114073768258094788e-02,-9.609682485461235046e-03,7.766693830490112305e-03,1.470416970551013947e-02,8.769154548645019531e-02,-4.067967180162668228e-03,-7.964845746755599976e-03,1.641914993524551392e-02,1.596792228519916534e-02,-6.006458308547735214e-03,2.107351832091808319e-02,1.431808620691299438e-01,6.335354875773191452e-03,3.406938910484313965e-02,8.446758612990379333e-03,3.550306893885135651e-03,3.294071182608604431e-03
-1.785094439983367920e-01,-6.680333986878395081e-03,-1.355076115578413010e-02,4.163607954978942871e-02,9.294304065406322479e-03,-4.887541290372610092e-03,-2.200000174343585968e-02,-2.048358507454395294e-02,7.491537928581237793e-02,-2.772383391857147217e-02,-1.513151358813047409e-02,2.063033916056156158e-02,7.467946410179138184e-02,1.200470235198736191e-02,5.229480192065238953e-02,1.589140594005584717e-01,-1.263296045362949371e-02,-6.136614247225224972e-04,-2.701982855796813965e-02,-1.124006602913141251e-02,-1.210500579327344894e-02
1.562136877328157425e-02,1.131413131952285767e-02,2.121686562895774841e-02,-2.831873297691345215e-02,6.480201845988631248e-04,2.456546062603592873e-03,-9.050295688211917877e-03,-2.232703845947980881e-03,1.852781511843204498e-02,-1.023967191576957703e-02,-1.075912266969680786e-02,1.370782405138015747e-02,-1.272432506084442139e-03,1.962016802281141281e-03,-6.538996100425720215e-02,-7.819517701864242554e-02,-3.295588307082653046e-03,1.961131580173969269e-02,1.331085432320833206e-02,2.961128763854503632e-02,-6.590636447072029114e-03
3.444280624389648438e-01,-3.853405639529228210e-02,4.282205179333686829e-02,-1.871440112590789795e-01,-5.624999105930328369e-02,4.576319456100463867e-02,3.890675306320190430e-02,-6.127909198403358459e-02,-3.178733289241790771e-01,2.887281589210033417e-02,-2.101724408566951752e-02,1.405872870236635208e-02,-1.663360744714736938e-01,3.302160277962684631e-02,-3.168434202671051025e-01,-4.712820053100585938e-01,-3.663254529237747192e-02,3.987614437937736511e-02,-2.026568911969661713e-02,7.416041195392608643e-02,-3.483056649565696716e-02
3.826956152915954590e-01,-6.366265565156936646e-02,1.131803989410400391e-01,4.671539068222045898e-01,-7.680401951074600220e-02,3.206136077642440796e-02,1.136539652943611145e-01,-8.724586665630340576e-02,-7.304057478904724121e-01,3.481286019086837769e-02,-5.285989609546959400e-04,1.354191750288009644e-01,1.300789564847946167e-01,9.153174608945846558e-02,-1.000000000000000000e+00,-3.810851573944091797e-01,-1.478717178106307983e-01,2.389561235904693604e-01,-1.328116655349731445e-01,9.235661476850509644e-02,-9.065713733434677124e-02
2.789958715438842773e-01,-1.379417139105498791e-03,6.734716705977916718e-03,-7.458963990211486816e-02,3.714614547789096832e-03,8.395686745643615723e-04,7.210124749690294266e-03,4.007418174296617508e-03,1.496140509843826294e-01,-2.189566148445010185e-03,-2.115011215209960938e-03,6.506956182420253754e-03,3.487982973456382751e-02,-4.925992805510759354e-03,-2.521774172782897949e-01,1.727849841117858887e-01,-1.169338449835777283e-02,-5.092233885079622269e-03,-9.408101439476013184e-03,-8.718046592548489571e-04,2.067784313112497330e-03
1.097386330366134644e-02,-5.634891567751765251e-04,4.584135953336954117e-03,-1.065791174769401550e-01,-2.154133981093764305e-03,-2.282021800056099892e-03,-9.587908280082046986e-04,-6.363429129123687744e-04,-2.246957272291183472e-01,-1.139803440310060978e-03,3.004010941367596388e-04,-7.844933308660984039e-03,-1.000188440084457397e-01,8.587562479078769684e-04,-5.842151120305061340e-02,-2.989512085914611816e-01,6.715669296681880951e-03,2.145035192370414734e-02,6.577261257916688919e-03,3.135481150820851326e-03,1.735901460051536560e-04
1.089784596115350723e-02,1.472058793297037482e-04,-1.228393957717344165e-04,-5.465376004576683044e-02,1.271343906410038471e-03,1.886276411823928356e-03,-2.497992943972349167e-03,-4.634030337911099195e-04,-3.064008988440036774e-02,5.613751636701636016e-05,8.075051591731607914e-04,-4.494986496865749359e-04,-6.309746950864791870e-02,2.062168903648853302e-03,-2.290236763656139374e-03,-2.323874458670616150e-02,4.684497136622667313e-03,9.080223739147186279e-03,-1.900077913887798786e-03,3.445613547228276730e-04,-7.909505511634051800e-04
-2.813097834587097168e-01,-9.110012906603515148e-04,1.159785548225045204e-03,3.776444867253303528e-02,-1.513119932496920228e-04,-3.831243957392871380e-04,-9.180771303363144398e-04,1.120479893870651722e-03,-6.009624153375625610e-02,1.233087503351271152e-03,1.541140809422358871e-04,-1.014757901430130005e-03,1.351289264857769012e-02,2.393933536950498819e-04,2.859382927417755127e-01,-4.683480039238929749e-02,-2.652491908520460129e-03,-3.241508733481168747e-03,6.505891797132790089e-04,-2.940478269010782242e-03,3.209827118553221226e-04
-1.211337968707084656e-01,-2.526633208617568016e-03,-2.893639612011611462e-04,-2.298474870622158051e-02,-3.499142359942197800e-03,-1.289037754759192467e-03,-3.767003305256366730e-03,2.429083979222923517e-04,4.627737402915954590e-02,-3.478711936622858047e-03,-1.330191298620775342e-04,2.605195390060544014e-03,-8.762506768107414246e-03,-7.391207385808229446e-03,4.588010907173156738e-02,-3.564165160059928894e-02,-3.899415209889411926e-02,-6.811254471540451050e-02,5.664585158228874207e-03,2.037158468738198280e-03,-2.926045795902609825e-03
-3.461439535021781921e-02,-1.980351749807596207e-03,4.209692124277353287e-03,9.878532029688358307e-03,-1.028854679316282272e-02,-5.949851125478744507e-03,-1.711729099042713642e-03,-6.984085310250520706e-03,-1.125794462859630585e-02,3.817595308646559715e-03,1.584755373187363148e-03,1.515642926096916199e-02,1.231550332158803940e-02,4.139199852943420410e-03,-4.788458347320556641e-02,-7.976622134447097778e-02,1.348873320966959000e-02,1.598780602216720581e-02,1.770577766001224518e-02,-6.797720678150653839e-03,1.182013191282749176e-02
-2.028487026691436768e-01,2.302291803061962128e-03,3.003597259521484375e-03,-3.079245239496231079e-02,-4.497379704844206572e-04,8.541395654901862144e-04,3.438574261963367462e-03,-3.152453107759356499e-03,1.360026150941848755e-01,4.447475657798349857e-04,4.972819704562425613e-03,1.022076001390814781e-03,1.365512795746326447e-02,-8.731656125746667385e-04,-1.307704597711563110e-01,-1.439494490623474121e-01,-3.695357823744416237e-03,6.743936333805322647e-03,1.223395694978535175e-03,-4.540130903478711843e-04,-3.773089731112122536e-03
-5.313343927264213562e-02,4.993469454348087311e-03,-4.966974258422851562e-03,-1.183574739843606949e-02,5.167564377188682556e-03,-1.264103781431913376e-02,-3.833598224446177483e-03,2.819706918671727180e-03,-4.813084378838539124e-03,5.231788847595453262e-03,7.953651249408721924e-03,1.823154161684215069e-03,3.088173922151327133e-03,-5.001173820346593857e-03,-7.339167874306440353e-03,-4.058068152517080307e-03,-3.735879203304648399e-03,6.516139488667249680e-03,-1.591292908415198326e-03,8.422002196311950684e-03,8.773230947554111481e-04
-2.150597423315048218e-02,7.339705247431993484e-03,1.135178655385971069e-02,-8.521447889506816864e-03,-4.043015185743570328e-03,-1.130771357566118240e-02,2.041516592726111412e-03,1.137371454387903214e-02,1.777602359652519226e-02,-8.822665549814701080e-03,-1.391183468513190746e-04,4.889900330454111099e-03,-2.401605807244777679e-02,-1.075498480349779129e-02,-1.567202657461166382e-01,-5.550148338079452515e-02,5.445501301437616348e-03,-5.120383109897375107e-03,8.018981898203492165e-04,1.605405239388346672e-03,-4.320277366787195206e-03
1.212276704609394073e-02,-2.145887725055217743e-02,3.695503575727343559e-03,-3.001926699653267860e-03,-1.293241232633590698e-02,-8.066151058301329613e-04,-1.975261606276035309e-02,-6.524020340293645859e-03,8.923428133130073547e-03,2.371921436861157417e-03,-5.240243393927812576e-03,3.891213564202189445e-03,-9.711342863738536835e-03,-2.360281348228454590e-02,-5.152104422450065613e-03,1.222524140030145645e-02,6.643370259553194046e-03,-5.932186264544725418e-03,5.038368399254977703e-04,1.307001337409019470e-02,-4.793452098965644836e-03
-2.857613936066627502e-02,4.109272849746048450e-04,-1.100856158882379532e-02,4.509651567786931992e-03,-2.164400881156325340e-03,9.157566353678703308e-03,9.759521111845970154e-03,-1.618327386677265167e-02,-1.729476451873779297e-02,1.064031850546598434e-02,-1.223274134099483490e-02,-2.967570675536990166e-03,-2.065903507173061371e-02,9.997885674238204956e-03,-1.201217435300350189e-02,1.416150201112031937e-02,1.046427991241216660e-02,5.246624350547790527e-03,1.173942163586616516e-02,-1.331069879233837128e-02,5.180267151445150375e-03
-1.807105145417153835e-03,-1.981204934418201447e-02,-1.410331204533576965e-02,7.474835496395826340e-03,-5.478611215949058533e-03,-2.728262357413768768e-02,-7.178882136940956116e-03,3.336224332451820374e-02,2.037563128396868706e-03,2.370300516486167908e-02,1.304259803146123886e-02,4.433109983801841736e-02,-7.742386311292648315e-03,1.077001914381980896e-03,3.523496165871620178e-02,4.337591677904129028e-02,-2.757369913160800934e-02,-2.897833939641714096e-03,-1.698868349194526672e-03,1.040786225348711014e-02,4.579094704240560532e-03
2.427003346383571625e-02,1.402465277351438999e-03,6.454815622419118881e-03,2.926137298345565796e-02,-4.152076144237071276e-05,3.057222627103328705e-02,-2.224931865930557251e-02,2.104390598833560944e-02,9.445311501622200012e-03,-1.647016219794750214e-02,1.105343271046876907e-02,2.807871252298355103e-02,3.799557685852050781e-02,2.624902408570051193e-04,2.202312648296356201e-02,6.831798702478408813e-03,1.515881158411502838e-03,-9.720815345644950867e-03,-1.798626780509948730e-02,-1.499057002365589142e-02,1.843725889921188354e-02
-1.242846995592117310e-02,-4.006652161478996277e-04,8.435369469225406647e-03,4.177768528461456299e-02,-4.601825028657913208e-03,-1.897819526493549347e-02,-2.847154624760150909e-02,2.011475898325443268e-02,7.304058410227298737e-03,2.027579396963119507e-02,-5.063469521701335907e-03,1.984958350658416748e-02,-1.244154851883649826e-02,-1.415645238012075424e-02,3.011777438223361969e-02,-5.283334106206893921e-02,-2.106805332005023956e-02,2.429932728409767151e-02,1.219124998897314072e-02,2.338567748665809631e-03,2.618093229830265045e-02
-2.360484190285205841e-02,4.206379875540733337e-03,-4.574182908982038498e-03,-1.856789365410804749e-02,1.244641607627272606e-03,-3.805996850132942200e-03,2.364283241331577301e-02,-6.865382660180330276e-03,2.967737242579460144e-02,-1.742916740477085114e-02,-1.350235752761363983e-02,-2.366414479911327362e-02,8.215084671974182129e-04,1.430002879351377487e-02,3.791694715619087219e-02,5.115636810660362244e-02,2.789193391799926758e-02,5.562034901231527328e-03,-7.131011225283145905e-03,1.732450723648071289e-02,1.411576755344867706e-03
6.440218538045883179e-02,-1.065416168421506882e-02,-5.996623076498508453e-03,-1.178747694939374924e-02,1.243595732375979424e-03,-1.065663178451359272e-03,1.410862617194652557e-02,8.900620043277740479e-03,6.616156548261642456e-02,-7.826384156942367554e-03,2.520173415541648865e-02,-9.842172265052795410e-03,-1.750049553811550140e-02,-9.588677436113357544e-03,-2.965936250984668732e-02,2.044842950999736786e-02,-1.089606806635856628e-02,1.069315243512392044e-02,1.654102280735969543e-02,6.047369446605443954e-03,-1.402993965893983841e-02
9.393386542797088623e-02,-8.255868218839168549e-03,-8.633945981273427606e-06,-4.847871512174606323e-02,-2.018007449805736542e-02,-1.535345148295164108e-02,2.290961146354675293e-02,1.484977663494646549e-03,-3.746271133422851562e-02,1.318965293467044830e-02,-1.229503471404314041e-02,1.516935229301452637e-02,1.020902954041957855e-02,1.051447447389364243e-02,-1.451931595802307129e-01,-1.393722891807556152e-01,-2.765656262636184692e-02,-7.546395063400268555e-03,4.120852798223495483e-03,8.057090453803539276e-03,-1.459804736077785492e-02
